method,split,morphology,task,seed,episodes,dominant_failure_accuracy,top2_failure_recall,calibration_error,early_warning_lead_time,cross_morphology_generalization_gap,task_success,dominant_failure_rate,safety_violation_rate,intervention_cost,unnecessary_intervention_rate,planning_regret_to_oracle
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,gap_or_step_crossing,4,96,0.687500,0.812500,0.219409,0.701065,0.133502,0.520833,0.177083,0.125000,0.034575,0.000000,0.208162
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,gap_or_step_crossing,5,96,0.708333,0.822917,0.234704,0.703982,0.133502,0.625000,0.104167,0.104167,0.031432,0.000000,0.198575
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,gap_or_step_crossing,6,96,0.635417,0.760417,0.168352,0.691690,0.133502,0.552083,0.114583,0.114583,0.028917,0.000000,0.216373
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,precision_contact_manipulation,0,96,0.666667,0.750000,0.199791,0.693982,0.133502,0.500000,0.177083,0.125000,0.034859,0.000000,0.229737
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,precision_contact_manipulation,1,96,0.593750,0.760417,0.126732,0.687523,0.133502,0.562500,0.208333,0.156250,0.037593,0.000000,0.234655
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,precision_contact_manipulation,2,96,0.614583,0.739583,0.154216,0.687940,0.133502,0.593750,0.208333,0.072917,0.034175,0.000000,0.218071
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,precision_contact_manipulation,3,96,0.635417,0.718750,0.167420,0.688357,0.133502,0.583333,0.218750,0.125000,0.036226,0.000000,0.229781
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,precision_contact_manipulation,4,96,0.656250,0.770833,0.189480,0.694607,0.133502,0.552083,0.145833,0.187500,0.032125,0.000000,0.237091
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,precision_contact_manipulation,5,96,0.614583,0.802083,0.145973,0.692940,0.133502,0.531250,0.250000,0.114583,0.034859,0.000000,0.242941
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,precision_contact_manipulation,6,96,0.489583,0.656250,0.020722,0.668773,0.133502,0.593750,0.229167,0.104167,0.032125,0.000000,0.241131
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,disturbance_recovery,0,96,0.614583,0.729167,0.143408,0.687107,0.133502,0.562500,0.197917,0.114583,0.026626,0.000000,0.237448
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,disturbance_recovery,1,96,0.562500,0.697917,0.094962,0.679398,0.133502,0.541667,0.260417,0.104167,0.030256,0.000000,0.248430
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,disturbance_recovery,2,96,0.677083,0.864583,0.208277,0.704190,0.133502,0.552083,0.166667,0.072917,0.032072,0.000000,0.214597
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,disturbance_recovery,3,96,0.625000,0.802083,0.153009,0.693982,0.133502,0.541667,0.197917,0.083333,0.031467,0.000000,0.223165
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,disturbance_recovery,4,96,0.656250,0.708333,0.177959,0.689607,0.133502,0.479167,0.260417,0.093750,0.026626,0.000000,0.252661
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,disturbance_recovery,5,96,0.656250,0.750000,0.192223,0.692940,0.133502,0.531250,0.177083,0.156250,0.030861,0.000000,0.239436
proposed_failure_predictive_morphology,combined_failure_stress,underwater_vehicle,disturbance_recovery,6,96,0.645833,0.760417,0.180190,0.692732,0.133502,0.468750,0.208333,0.072917,0.030256,0.000000,0.230261
oracle_failure_family,nominal_morphology,differential_drive,tight_turn_navigation,0,96,0.979167,0.989583,0.128829,0.999670,0.063920,1.000000,0.000000,0.000000,0.008760,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,tight_turn_navigation,1,96,1.000000,1.000000,0.154393,1.000000,0.063920,1.000000,0.000000,0.000000,0.007576,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,tight_turn_navigation,2,96,1.000000,1.000000,0.156526,1.000000,0.063920,1.000000,0.000000,0.000000,0.006156,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,tight_turn_navigation,3,96,0.979167,0.979167,0.122398,0.999341,0.063920,1.000000,0.000000,0.000000,0.008523,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,tight_turn_navigation,4,96,0.968750,0.968750,0.125360,0.999011,0.063920,0.989583,0.000000,0.000000,0.007103,0.000000,0.000127
oracle_failure_family,nominal_morphology,differential_drive,tight_turn_navigation,5,96,0.947917,0.947917,0.094023,0.998352,0.063920,1.000000,0.000000,0.000000,0.008997,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,tight_turn_navigation,6,96,0.979167,0.979167,0.133039,0.999341,0.063920,0.989583,0.000000,0.000000,0.007813,0.000000,0.000103
oracle_failure_family,nominal_morphology,differential_drive,payload_transport,0,96,0.989583,0.989583,0.137743,0.999670,0.063920,0.979167,0.000000,0.000000,0.007572,0.000000,0.000228
oracle_failure_family,nominal_morphology,differential_drive,payload_transport,1,96,0.979167,0.989583,0.127038,0.999670,0.063920,1.000000,0.000000,0.000000,0.005841,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,payload_transport,2,96,0.947917,0.968750,0.102134,0.999011,0.063920,1.000000,0.000000,0.000000,0.006274,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,payload_transport,3,96,0.979167,0.989583,0.135667,0.999670,0.063920,1.000000,0.000000,0.000000,0.004976,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,payload_transport,4,96,0.979167,0.979167,0.133751,0.999341,0.063920,0.989583,0.000000,0.000000,0.008221,0.000000,0.000103
oracle_failure_family,nominal_morphology,differential_drive,payload_transport,5,96,0.979167,0.979167,0.130288,0.999341,0.063920,1.000000,0.000000,0.000000,0.006057,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,payload_transport,6,96,0.989583,0.989583,0.138733,0.999670,0.063920,1.000000,0.000000,0.000000,0.008221,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,gap_or_step_crossing,0,96,1.000000,1.000000,0.145628,1.000000,0.063920,1.000000,0.000000,0.000000,0.008623,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,gap_or_step_crossing,1,96,0.968750,0.979167,0.114115,0.999341,0.063920,1.000000,0.000000,0.000000,0.006059,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,gap_or_step_crossing,2,96,1.000000,1.000000,0.154836,1.000000,0.063920,0.989583,0.000000,0.000000,0.007690,0.000000,0.000103
oracle_failure_family,nominal_morphology,differential_drive,gap_or_step_crossing,3,96,0.989583,0.989583,0.135221,0.999670,0.063920,0.989583,0.000000,0.000000,0.007224,0.000000,0.000103
oracle_failure_family,nominal_morphology,differential_drive,gap_or_step_crossing,4,96,1.000000,1.000000,0.150870,1.000000,0.063920,0.979167,0.000000,0.010417,0.008157,0.000000,0.001665
oracle_failure_family,nominal_morphology,differential_drive,gap_or_step_crossing,5,96,0.989583,0.989583,0.139315,0.999670,0.063920,1.000000,0.000000,0.000000,0.008623,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,gap_or_step_crossing,6,96,0.989583,1.000000,0.140270,1.000000,0.063920,0.989583,0.000000,0.000000,0.006292,0.000000,0.000103
oracle_failure_family,nominal_morphology,differential_drive,precision_contact_manipulation,0,96,1.000000,1.000000,0.153278,1.000000,0.063920,0.989583,0.000000,0.000000,0.009066,0.000000,0.000129
oracle_failure_family,nominal_morphology,differential_drive,precision_contact_manipulation,1,96,1.000000,1.000000,0.152050,1.000000,0.063920,0.979167,0.000000,0.000000,0.006735,0.000000,0.000232
oracle_failure_family,nominal_morphology,differential_drive,precision_contact_manipulation,2,96,0.979167,0.979167,0.133358,0.999341,0.063920,0.989583,0.000000,0.000000,0.009843,0.000000,0.000103
oracle_failure_family,nominal_morphology,differential_drive,precision_contact_manipulation,3,96,0.979167,0.979167,0.137858,0.999341,0.063920,1.000000,0.000000,0.000000,0.008289,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,precision_contact_manipulation,4,96,0.979167,0.979167,0.133211,0.999341,0.063920,1.000000,0.000000,0.000000,0.008807,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,precision_contact_manipulation,5,96,0.989583,0.989583,0.138931,0.999670,0.063920,1.000000,0.000000,0.000000,0.008289,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,precision_contact_manipulation,6,96,0.979167,0.979167,0.132374,0.999341,0.063920,0.968750,0.000000,0.000000,0.007253,0.000000,0.000336
oracle_failure_family,nominal_morphology,differential_drive,disturbance_recovery,0,96,0.989583,0.989583,0.136447,0.999670,0.063920,1.000000,0.000000,0.000000,0.008211,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,disturbance_recovery,1,96,0.989583,1.000000,0.147542,1.000000,0.063920,0.989583,0.000000,0.000000,0.006435,0.000000,0.000103
oracle_failure_family,nominal_morphology,differential_drive,disturbance_recovery,2,96,0.979167,0.979167,0.121834,0.999341,0.063920,0.979167,0.000000,0.000000,0.003994,0.000000,0.000207
oracle_failure_family,nominal_morphology,differential_drive,disturbance_recovery,3,96,1.000000,1.000000,0.151149,1.000000,0.063920,1.000000,0.000000,0.000000,0.006657,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,disturbance_recovery,4,96,0.989583,1.000000,0.151784,1.000000,0.063920,1.000000,0.000000,0.000000,0.007545,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,disturbance_recovery,5,96,0.989583,0.989583,0.148834,0.999670,0.063920,1.000000,0.000000,0.000000,0.007101,0.000000,0.000000
oracle_failure_family,nominal_morphology,differential_drive,disturbance_recovery,6,96,0.968750,0.968750,0.119829,0.999011,0.063920,1.000000,0.000000,0.000000,0.005991,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,tight_turn_navigation,0,96,1.000000,1.000000,0.151331,1.000000,0.064928,0.989583,0.000000,0.000000,0.009153,0.000000,0.000129
oracle_failure_family,nominal_morphology,quadruped,tight_turn_navigation,1,96,1.000000,1.000000,0.148107,1.000000,0.064928,1.000000,0.000000,0.000000,0.005690,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,tight_turn_navigation,2,96,1.000000,1.000000,0.152030,1.000000,0.064928,1.000000,0.000000,0.000000,0.007174,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,tight_turn_navigation,3,96,0.968750,0.968750,0.120478,0.998795,0.064928,0.989583,0.000000,0.000000,0.007422,0.000000,0.000104
oracle_failure_family,nominal_morphology,quadruped,tight_turn_navigation,4,96,0.989583,0.989583,0.135896,0.999598,0.064928,1.000000,0.000000,0.000000,0.008906,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,tight_turn_navigation,5,96,0.958333,0.979167,0.113002,0.999196,0.064928,0.989583,0.000000,0.000000,0.007669,0.000000,0.000129
oracle_failure_family,nominal_morphology,quadruped,tight_turn_navigation,6,96,0.989583,0.989583,0.142181,0.999598,0.064928,0.968750,0.000000,0.020833,0.007422,0.000000,0.003278
oracle_failure_family,nominal_morphology,quadruped,payload_transport,0,96,0.958333,0.968750,0.120651,0.998795,0.064928,0.989583,0.000000,0.000000,0.007036,0.000000,0.000104
oracle_failure_family,nominal_morphology,quadruped,payload_transport,1,96,0.979167,0.979167,0.128881,0.999196,0.064928,1.000000,0.000000,0.000000,0.006355,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,payload_transport,2,96,0.968750,0.968750,0.125851,0.998795,0.064928,1.000000,0.000000,0.000000,0.007263,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,payload_transport,3,96,0.979167,0.979167,0.129703,0.999196,0.064928,0.989583,0.000000,0.000000,0.005901,0.000000,0.000104
oracle_failure_family,nominal_morphology,quadruped,payload_transport,4,96,0.979167,0.979167,0.133532,0.999196,0.064928,0.989583,0.000000,0.000000,0.005447,0.000000,0.000127
oracle_failure_family,nominal_morphology,quadruped,payload_transport,5,96,0.979167,0.979167,0.128165,0.999196,0.064928,0.989583,0.000000,0.000000,0.006809,0.000000,0.000127
oracle_failure_family,nominal_morphology,quadruped,payload_transport,6,96,0.968750,0.989583,0.116871,0.999598,0.064928,1.000000,0.000000,0.000000,0.009306,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,gap_or_step_crossing,0,96,1.000000,1.000000,0.161322,1.000000,0.064928,0.989583,0.000000,0.010417,0.008529,0.000000,0.001587
oracle_failure_family,nominal_morphology,quadruped,gap_or_step_crossing,1,96,0.979167,0.989583,0.131540,0.999598,0.064928,0.989583,0.000000,0.010417,0.007798,0.000000,0.001562
oracle_failure_family,nominal_morphology,quadruped,gap_or_step_crossing,2,96,1.000000,1.000000,0.149674,1.000000,0.064928,1.000000,0.000000,0.000000,0.006823,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,gap_or_step_crossing,3,96,0.989583,1.000000,0.144257,1.000000,0.064928,0.989583,0.000000,0.000000,0.009260,0.000000,0.000104
oracle_failure_family,nominal_morphology,quadruped,gap_or_step_crossing,4,96,0.979167,0.989583,0.130766,0.999598,0.064928,1.000000,0.000000,0.000000,0.007310,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,gap_or_step_crossing,5,96,0.989583,1.000000,0.151797,1.000000,0.064928,0.989583,0.000000,0.000000,0.009503,0.000000,0.000104
oracle_failure_family,nominal_morphology,quadruped,gap_or_step_crossing,6,96,0.989583,0.989583,0.136212,0.999598,0.064928,0.979167,0.000000,0.010417,0.007554,0.000000,0.001691
oracle_failure_family,nominal_morphology,quadruped,precision_contact_manipulation,0,96,1.000000,1.000000,0.152334,1.000000,0.064928,0.979167,0.000000,0.000000,0.008629,0.000000,0.000235
oracle_failure_family,nominal_morphology,quadruped,precision_contact_manipulation,1,96,0.968750,0.968750,0.119544,0.998795,0.064928,1.000000,0.000000,0.000000,0.010247,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,precision_contact_manipulation,2,96,1.000000,1.000000,0.150035,1.000000,0.064928,1.000000,0.000000,0.000000,0.009708,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,precision_contact_manipulation,3,96,0.989583,0.989583,0.139799,0.999598,0.064928,1.000000,0.000000,0.000000,0.008629,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,precision_contact_manipulation,4,96,0.989583,0.989583,0.144144,0.999598,0.064928,1.000000,0.000000,0.000000,0.008899,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,precision_contact_manipulation,5,96,0.968750,0.979167,0.116161,0.999196,0.064928,0.989583,0.000000,0.000000,0.011865,0.000000,0.000131
oracle_failure_family,nominal_morphology,quadruped,precision_contact_manipulation,6,96,1.000000,1.000000,0.151254,1.000000,0.064928,1.000000,0.000000,0.000000,0.009978,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,disturbance_recovery,0,96,1.000000,1.000000,0.149366,1.000000,0.064928,1.000000,0.000000,0.000000,0.006511,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,disturbance_recovery,1,96,1.000000,1.000000,0.147750,1.000000,0.064928,0.989583,0.000000,0.010417,0.005581,0.000000,0.001562
oracle_failure_family,nominal_morphology,quadruped,disturbance_recovery,2,96,0.968750,0.968750,0.115326,0.998795,0.064928,0.989583,0.000000,0.000000,0.007906,0.000000,0.000127
oracle_failure_family,nominal_morphology,quadruped,disturbance_recovery,3,96,0.989583,0.989583,0.152706,0.999598,0.064928,0.979167,0.000000,0.000000,0.005116,0.000000,0.000231
oracle_failure_family,nominal_morphology,quadruped,disturbance_recovery,4,96,1.000000,1.000000,0.158102,1.000000,0.064928,1.000000,0.000000,0.000000,0.006744,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,disturbance_recovery,5,96,0.989583,0.989583,0.141756,0.999598,0.064928,1.000000,0.000000,0.000000,0.008139,0.000000,0.000000
oracle_failure_family,nominal_morphology,quadruped,disturbance_recovery,6,96,0.968750,0.979167,0.117751,0.999196,0.064928,0.989583,0.000000,0.000000,0.007906,0.000000,0.000127
oracle_failure_family,nominal_morphology,arm_gripper,tight_turn_navigation,0,96,1.000000,1.000000,0.147414,1.000000,0.063360,1.000000,0.000000,0.000000,0.010851,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,tight_turn_navigation,1,96,0.979167,0.979167,0.142997,0.999477,0.063360,1.000000,0.000000,0.000000,0.007570,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,tight_turn_navigation,2,96,1.000000,1.000000,0.150594,1.000000,0.063360,0.989583,0.000000,0.000000,0.007066,0.000000,0.000103
oracle_failure_family,nominal_morphology,arm_gripper,tight_turn_navigation,3,96,1.000000,1.000000,0.157659,1.000000,0.063360,0.979167,0.000000,0.000000,0.006561,0.000000,0.000206
oracle_failure_family,nominal_morphology,arm_gripper,tight_turn_navigation,4,96,0.989583,0.989583,0.137764,0.999738,0.063360,0.979167,0.000000,0.010417,0.007318,0.000000,0.001664
oracle_failure_family,nominal_morphology,arm_gripper,tight_turn_navigation,5,96,0.979167,0.979167,0.124332,0.999477,0.063360,0.979167,0.000000,0.000000,0.008328,0.000000,0.000206
oracle_failure_family,nominal_morphology,arm_gripper,tight_turn_navigation,6,96,0.989583,0.989583,0.152227,0.999738,0.063360,0.989583,0.000000,0.010417,0.007570,0.000000,0.001561
oracle_failure_family,nominal_morphology,arm_gripper,payload_transport,0,96,0.979167,0.989583,0.128089,0.999738,0.063360,1.000000,0.000000,0.000000,0.009277,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,payload_transport,1,96,1.000000,1.000000,0.151505,1.000000,0.063360,1.000000,0.000000,0.000000,0.009741,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,payload_transport,2,96,0.989583,1.000000,0.132619,1.000000,0.063360,0.968750,0.000000,0.000000,0.007422,0.000000,0.000332
oracle_failure_family,nominal_morphology,arm_gripper,payload_transport,3,96,1.000000,1.000000,0.152532,1.000000,0.063360,1.000000,0.000000,0.000000,0.006726,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,payload_transport,4,96,0.979167,0.979167,0.118960,0.999477,0.063360,0.979167,0.000000,0.000000,0.005334,0.000000,0.000229
oracle_failure_family,nominal_morphology,arm_gripper,payload_transport,5,96,0.979167,0.989583,0.121707,0.999738,0.063360,0.989583,0.000000,0.010417,0.007886,0.000000,0.001584
oracle_failure_family,nominal_morphology,arm_gripper,payload_transport,6,96,1.000000,1.000000,0.153843,1.000000,0.063360,1.000000,0.000000,0.000000,0.007654,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,gap_or_step_crossing,0,96,1.000000,1.000000,0.153549,1.000000,0.063360,1.000000,0.000000,0.000000,0.007459,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,gap_or_step_crossing,1,96,1.000000,1.000000,0.137792,1.000000,0.063360,1.000000,0.000000,0.000000,0.007210,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,gap_or_step_crossing,2,96,0.989583,0.989583,0.153058,0.999738,0.063360,0.968750,0.010417,0.020833,0.006713,0.000000,0.004892
oracle_failure_family,nominal_morphology,arm_gripper,gap_or_step_crossing,3,96,0.989583,1.000000,0.142533,1.000000,0.063360,0.989583,0.000000,0.000000,0.010691,0.000000,0.000128
oracle_failure_family,nominal_morphology,arm_gripper,gap_or_step_crossing,4,96,0.989583,0.989583,0.139520,0.999738,0.063360,1.000000,0.000000,0.000000,0.007708,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,gap_or_step_crossing,5,96,0.989583,0.989583,0.136304,0.999738,0.063360,0.989583,0.000000,0.000000,0.008205,0.000000,0.000103
oracle_failure_family,nominal_morphology,arm_gripper,gap_or_step_crossing,6,96,1.000000,1.000000,0.155230,1.000000,0.063360,0.989583,0.000000,0.000000,0.008205,0.000000,0.000103
oracle_failure_family,nominal_morphology,arm_gripper,precision_contact_manipulation,0,96,0.989583,0.989583,0.146856,0.999738,0.063360,1.000000,0.000000,0.000000,0.011260,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,precision_contact_manipulation,1,96,1.000000,1.000000,0.150198,1.000000,0.063360,1.000000,0.000000,0.000000,0.007140,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,precision_contact_manipulation,2,96,0.947917,0.958333,0.093474,0.998953,0.063360,0.989583,0.000000,0.000000,0.007964,0.000000,0.000103
oracle_failure_family,nominal_morphology,arm_gripper,precision_contact_manipulation,3,96,0.989583,0.989583,0.149027,0.999738,0.063360,1.000000,0.000000,0.000000,0.007689,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,precision_contact_manipulation,4,96,1.000000,1.000000,0.155912,1.000000,0.063360,1.000000,0.000000,0.000000,0.010436,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,precision_contact_manipulation,5,96,0.979167,0.979167,0.137936,0.999477,0.063360,0.979167,0.000000,0.010417,0.009337,0.000000,0.001691
oracle_failure_family,nominal_morphology,arm_gripper,precision_contact_manipulation,6,96,0.979167,0.979167,0.133010,0.999477,0.063360,0.989583,0.000000,0.000000,0.010161,0.000000,0.000313
oracle_failure_family,nominal_morphology,arm_gripper,disturbance_recovery,0,96,0.989583,0.989583,0.147153,0.999738,0.063360,1.000000,0.000000,0.000000,0.008075,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,disturbance_recovery,1,96,0.989583,1.000000,0.151950,1.000000,0.063360,0.989583,0.000000,0.000000,0.007600,0.000000,0.000270
oracle_failure_family,nominal_morphology,arm_gripper,disturbance_recovery,2,96,0.968750,0.968750,0.111078,0.999215,0.063360,1.000000,0.000000,0.000000,0.007362,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,disturbance_recovery,3,96,0.989583,0.989583,0.143643,0.999738,0.063360,1.000000,0.000000,0.000000,0.007600,0.000000,0.000000
oracle_failure_family,nominal_morphology,arm_gripper,disturbance_recovery,4,96,0.979167,0.979167,0.125749,0.999477,0.063360,0.989583,0.000000,0.000000,0.007600,0.000000,0.000141
oracle_failure_family,nominal_morphology,arm_gripper,disturbance_recovery,5,96,1.000000,1.000000,0.139578,1.000000,0.063360,0.989583,0.000000,0.000000,0.007600,0.000000,0.000127
oracle_failure_family,nominal_morphology,arm_gripper,disturbance_recovery,6,96,0.989583,1.000000,0.141139,1.000000,0.063360,0.979167,0.000000,0.000000,0.008787,0.000000,0.000253
oracle_failure_family,nominal_morphology,aerial_manipulator,tight_turn_navigation,0,96,0.989583,0.989583,0.136272,0.999468,0.067616,0.979167,0.000000,0.010417,0.008965,0.000000,0.001697
oracle_failure_family,nominal_morphology,aerial_manipulator,tight_turn_navigation,1,96,1.000000,1.000000,0.145902,1.000000,0.067616,1.000000,0.000000,0.000000,0.007383,0.000000,0.000000
oracle_failure_family,nominal_morphology,aerial_manipulator,tight_turn_navigation,2,96,0.958333,0.958333,0.100095,0.997872,0.067616,0.989583,0.000000,0.000000,0.010020,0.000000,0.000106
oracle_failure_family,nominal_morphology,aerial_manipulator,tight_turn_navigation,3,96,0.989583,0.989583,0.143546,0.999468,0.067616,1.000000,0.000000,0.000000,0.007647,0.000000,0.000000
oracle_failure_family,nominal_morphology,aerial_manipulator,tight_turn_navigation,4,96,0.989583,1.000000,0.148338,1.000000,0.067616,1.000000,0.000000,0.000000,0.008174,0.000000,0.000000
oracle_failure_family,nominal_morphology,aerial_manipulator,tight_turn_navigation,5,96,0.968750,0.979167,0.123635,0.998936,0.067616,0.968750,0.000000,0.000000,0.011339,0.000000,0.000550
oracle_failure_family,nominal_morphology,aerial_manipulator,tight_turn_navigation,6,96,0.947917,0.968750,0.101337,0.998404,0.067616,1.000000,0.000000,0.000000,0.008174,0.000000,0.000000
oracle_failure_family,nominal_morphology,aerial_manipulator,payload_transport,0,96,0.968750,0.968750,0.122229,0.998404,0.067616,1.000000,0.000000,0.000000,0.006568,0.000000,0.000000
oracle_failure_family,nominal_morphology,aerial_manipulator,payload_transport,1,96,1.000000,1.000000,0.154300,1.000000,0.067616,1.000000,0.000000,0.000000,0.007298,0.000000,0.000000
oracle_failure_family,nominal_morphology,aerial_manipulator,payload_transport,2,96,1.000000,1.000000,0.148398,1.000000,0.067616,0.989583,0.000000,0.000000,0.008271,0.000000,0.000106
oracle_failure_family,nominal_morphology,aerial_manipulator,payload_transport,3,96,0.989583,0.989583,0.136253,0.999468,0.067616,0.989583,0.000000,0.000000,0.009244,0.000000,0.000131
oracle_failure_family,nominal_morphology,aerial_manipulator,payload_transport,4,96,0.968750,0.968750,0.121531,0.998404,0.067616,1.000000,0.000000,0.000000,0.009001,0.000000,0.000000
oracle_failure_family,nominal_morphology,aerial_manipulator,payload_transport,5,96,0.989583,0.989583,0.136473,0.999468,0.067616,0.989583,0.000000,0.000000,0.007541,0.000000,0.000106
oracle_failure_family,nominal_morphology,aerial_manipulator,payload_transport,6,96,0.979167,0.989583,0.132251,0.999468,0.067616,0.968750,0.000000,0.010417,0.008514,0.000000,0.001826
oracle_failure_family,nominal_morphology,aerial_manipulator,gap_or_step_crossing,0,96,1.000000,1.000000,0.142884,1.000000,0.067616,0.968750,0.000000,0.000000,0.009099,0.000000,0.000345
oracle_failure_family,nominal_morphology,aerial_manipulator,gap_or_step_crossing,1,96,0.979167,0.979167,0.131042,0.998936,0.067616,0.979167,0.000000,0.000000,0.005979,0.000000,0.000213
oracle_failure_family,nominal_morphology,aerial_manipulator,gap_or_step_crossing,2,96,1.000000,1.000000,0.154620,1.000000,0.067616,0.989583,0.000000,0.000000,0.006499,0.000000,0.000106
oracle_failure_family,nominal_morphology,aerial_manipulator,gap_or_step_crossing,3,96,1.000000,1.000000,0.141630,1.000000,0.067616,0.979167,0.000000,0.000000,0.007799,0.000000,0.000213
oracle_failure_family,nominal_morphology,aerial_manipulator,gap_or_step_crossing,4,96,1.000000,1.000000,0.151637,1.000000,0.067616,0.989583,0.000000,0.000000,0.009359,0.000000,0.000106
oracle_failure_family,nominal_morphology,aerial_manipulator,gap_or_step_crossing,5,96,1.000000,1.000000,0.146215,1.000000,0.067616,0.989583,0.000000,0.000000,0.005719,0.000000,0.000106
oracle_failure_family,nominal_morphology,aerial_manipulator,gap_or_step_crossing,6,96,0.989583,0.989583,0.135177,0.999468,0.067616,0.979167,0.000000,0.000000,0.009879,0.000000,0.000349
oracle_failure_family,nominal_morphology,aerial_manipulator,precision_contact_manipulation,0,96,0.979167,0.989583,0.133389,0.999468,0.067616,0.968750,0.000000,0.000000,0.008579,0.000000,0.000405
oracle_failure_family,nominal_morphology,aerial_manipulator,precision_contact_manipulation,1,96,0.968750,0.968750,0.124070,0.998404,0.067616,0.979167,0.000000,0.010417,0.008293,0.000000,0.001671
oracle_failure_family,nominal_morphology,aerial_manipulator,precision_contact_manipulation,2,96,0.979167,0.979167,0.125480,0.998936,0.067616,1.000000,0.000000,0.000000,0.010581,0.000000,0.000000
oracle_failure_family,nominal_morphology,aerial_manipulator,precision_contact_manipulation,3,96,0.989583,0.989583,0.141776,0.999468,0.067616,0.979167,0.000000,0.000000,0.010009,0.000000,0.000270
oracle_failure_family,nominal_morphology,aerial_manipulator,precision_contact_manipulation,4,96,0.979167,0.979167,0.142187,0.998936,0.067616,0.979167,0.000000,0.000000,0.008579,0.000000,0.000241
