comparison,metric,mean,ci95,lower95,upper95,better_seeds,n,split
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,dominant_failure_rate,-0.04097222222222222,0.05380551014357822,-0.09477773236580045,0.012833287921355997,1,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,safety_violation_rate,0.026736111111111113,0.04315018002090793,-0.016414068909796818,0.06988629113201905,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,intervention_cost,-0.0008154559597222243,0.006132281329759862,-0.006947737289482086,0.0053168253700376375,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,unnecessary_intervention_rate,-0.15659722222222222,0.13567732186913778,-0.29227454409136,-0.020919900353084442,2,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,planning_regret_to_oracle,-0.0037661797707825182,0.016242802251474064,-0.020008982022256584,0.012476622480691545,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,robust_utility,-0.02273048888255176,0.13348780517127234,-0.1562182940538241,0.11075731628872058,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,dominant_failure_accuracy,0.29791666666666666,0.1793415619239816,0.11857510474268507,0.47725822859064826,8,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,top2_failure_recall,0.26875,0.1824549009894273,0.0862950990105727,0.4512049009894273,9,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,calibration_error,0.012567913211592289,0.12142056369297882,-0.10885265048138654,0.1339884769045711,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,early_warning_lead_time,0.2619965,0.028838758279258598,0.2331577417207414,0.2908352582792586,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,cross_morphology_generalization_gap,-0.018245333333333336,0.0,-0.018245333333333336,-0.018245333333333336,0,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,morphology_shift_detection,0.03050332371298124,0.009075773748769477,0.021427549964211763,0.039579097461750715,9,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,failure_family_f1,0.2936357751962911,0.1804813552956178,0.11315441990067329,0.47411713049190884,9,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,task_success,0.05104166666666669,0.19545377043185633,-0.14441210376518965,0.246495437098523,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,dominant_failure_rate,-0.09930555555555556,0.1301552491791587,-0.22946080473471425,0.030849693623603125,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,safety_violation_rate,0.040625,0.04729249061119404,-0.006667490611194038,0.08791749061119404,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,intervention_cost,-0.009857961031944447,0.008303971155245648,-0.018161932187190095,-0.001553989876698799,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,unnecessary_intervention_rate,-0.13125,0.1449645458878545,-0.27621454588785455,0.013714545887854507,2,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,planning_regret_to_oracle,-0.03466817232952978,0.03965136964012089,-0.07431954196965068,0.00498319731059111,2,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_conformal_risk_shield,robust_utility,0.13853760307070803,0.31247157145707266,-0.17393396838636463,0.45100917452778067,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,dominant_failure_accuracy,0.22569444444444445,0.10807770766935117,0.11761673677509328,0.33377215211379563,9,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,top2_failure_recall,0.1423611111111111,0.12243696938095704,0.01992414173015407,0.26479808049206816,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,calibration_error,-0.044664058250523345,0.07551361584780918,-0.12017767409833252,0.03084955759728583,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,early_warning_lead_time,0.20040938888888896,0.01578614100449461,0.18462324788439435,0.21619552989338356,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,cross_morphology_generalization_gap,-0.011610666666666672,0.0,-0.011610666666666672,-0.011610666666666672,0,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,morphology_shift_detection,0.058934986314464664,0.0049701484768780715,0.05396483783758659,0.06390513479134273,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,failure_family_f1,0.23980003968694447,0.12629904914276127,0.1135009905441832,0.36609908882970577,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,task_success,0.04479166666666667,0.10328338359078007,-0.0584917169241134,0.14807505025744674,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,dominant_failure_rate,-0.06076388888888889,0.09771628706648132,-0.1584801759553702,0.03695239817759243,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,safety_violation_rate,-0.017708333333333333,0.06392595023415915,-0.08163428356749247,0.04621761690082581,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,intervention_cost,0.005114627491666665,0.0030201960164332395,0.0020944314752334254,0.008134823508099905,9,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,unnecessary_intervention_rate,0.032638888888888884,0.07468354361733781,-0.04204465472844893,0.1073224325062267,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,planning_regret_to_oracle,-0.022388493552360927,0.03239696459768935,-0.05478545815005027,0.010008471045328423,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_domain_randomized_policy_selector,robust_utility,0.12508564247876403,0.2537480239659175,-0.12866238148715348,0.3788336664446815,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,dominant_failure_accuracy,0.1625,0.12678076001945685,0.03571923998054316,0.28928076001945685,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,top2_failure_recall,0.075,0.12222747463461542,-0.04722747463461542,0.19722747463461543,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,calibration_error,0.032310845071237625,0.10151862795380401,-0.06920778288256638,0.13382947302504164,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,early_warning_lead_time,0.2856970000000001,0.020014998889721566,0.2656820011102785,0.30571199888972167,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,cross_morphology_generalization_gap,0.01990399999999999,0.0,0.01990399999999999,0.01990399999999999,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,morphology_shift_detection,0.008941312992227482,0.009932531685987216,-0.000991218693759734,0.0188738446782147,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,failure_family_f1,0.19333079207682383,0.15178766438354174,0.041543127693282084,0.34511845646036554,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,task_success,-0.0878472222222222,0.12096990658794904,-0.20881712881017123,0.03312268436572684,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,dominant_failure_rate,0.0041666666666666675,0.05229218127236826,-0.048125514605701594,0.056458847939034926,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,safety_violation_rate,0.044097222222222225,0.037179489070976686,0.006917733151245539,0.08127671129319891,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,intervention_cost,-0.0032178480625,0.0077468188961214305,-0.01096466695862143,0.004528970833621431,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,unnecessary_intervention_rate,-0.07222222222222222,0.09882933122938899,-0.17105155345161122,0.02660710900716677,2,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,planning_regret_to_oracle,0.025315394708272904,0.018376566236358857,0.006938828471914047,0.043691960944631764,8,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_online_system_identification,robust_utility,-0.13667335271049078,0.18143088319637457,-0.3181042359068653,0.044757530485883795,2,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,dominant_failure_accuracy,0.20347222222222222,0.16541280432098762,0.0380594179012346,0.36888502654320987,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,top2_failure_recall,0.13333333333333333,0.098940701158214,0.03439263217511933,0.23227403449154732,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,calibration_error,-0.00930299436639881,0.12666067398712802,-0.13596366835352683,0.11735767962072921,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,early_warning_lead_time,0.25653916666666676,0.019232692654535578,0.23730647401213117,0.27577185932120235,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,cross_morphology_generalization_gap,0.016586666666666652,0.0,0.016586666666666652,0.016586666666666652,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,morphology_shift_detection,0.026373600028674227,0.007082769018510075,0.019290831010164152,0.0334563690471843,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,failure_family_f1,0.216799478556423,0.16107196897568854,0.05572750958073447,0.37787144753211155,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,task_success,-0.08194444444444443,0.05577234784326922,-0.13771679228771366,-0.026172096601175213,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,dominant_failure_rate,-0.012847222222222222,0.052930424356232623,-0.06577764657845485,0.0400832021340104,2,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,safety_violation_rate,0.024305555555555556,0.0451315473611903,-0.020825991805634745,0.06943710291674586,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,intervention_cost,-0.0017241187486111108,0.006480317834408008,-0.008204436583019118,0.004756199085796897,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,unnecessary_intervention_rate,-0.10902777777777778,0.12854795932400048,-0.23757573710177826,0.019520181546222704,2,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,planning_regret_to_oracle,0.017191524080136817,0.018657256001699405,-0.001465731921562588,0.03584878008183622,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_meta_adaptive_mpc,robust_utility,-0.09118258095061575,0.1334833057255901,-0.22466588667620585,0.04230072477497436,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,dominant_failure_accuracy,0.11319444444444444,0.1227190941958378,-0.00952464975139336,0.23591353864028225,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,top2_failure_recall,0.05,0.10458436254473652,-0.05458436254473652,0.1545843625447365,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,calibration_error,0.058277806692903576,0.11701256433587083,-0.058734757642967254,0.1752903710287744,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,early_warning_lead_time,0.12418749999999998,0.01650601323508093,0.10768148676491905,0.14069351323508092,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,cross_morphology_generalization_gap,0.0,0.0,0.0,0.0,0,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,morphology_shift_detection,-0.019131261453856217,0.007573769765453257,-0.026705031219309474,-0.01155749168840296,1,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,failure_family_f1,0.1439919160058049,0.1598911488339765,-0.0158992328281716,0.30388306483978145,8,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,task_success,0.005902777777777779,0.14048358428245758,-0.1345808065046798,0.14638636206023536,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,dominant_failure_rate,-0.01597222222222222,0.06784501383241394,-0.08381723605463616,0.05187279161019172,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,safety_violation_rate,0.03819444444444445,0.03317005405908436,0.005024390385360088,0.0713644985035288,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,intervention_cost,0.0010915314763888882,0.006249009411575803,-0.005157477935186915,0.007340540887964691,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,unnecessary_intervention_rate,-0.05451388888888889,0.07887825157048162,-0.1333921404593705,0.024364362681592727,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,planning_regret_to_oracle,-0.007025003439931514,0.01860342817655544,-0.025628431616486952,0.011578424736623925,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_bayesian_morphology_belief,robust_utility,-0.0022763781325809973,0.18598658464056678,-0.18826296277314777,0.18371020650798578,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,dominant_failure_accuracy,0.09131944444444444,0.09082038749913934,0.0004990569453050958,0.1821398319435838,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,top2_failure_recall,0.075,0.09094015125955703,-0.01594015125955703,0.16594015125955702,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,calibration_error,-0.058641562309120446,0.0995837074631832,-0.15822526977230364,0.04094214515406275,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,early_warning_lead_time,0.09857275000000004,0.013538343855150008,0.08503440614485003,0.11211109385515006,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,cross_morphology_generalization_gap,-0.005805333333333329,0.0,-0.005805333333333329,-0.005805333333333329,0,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,morphology_shift_detection,0.04189349149082793,0.00740834910328124,0.03448514238754669,0.04930184059410917,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,failure_family_f1,0.12893998028720252,0.13597945463262595,-0.00703947434542343,0.2649194349198285,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,task_success,0.0038194444444444643,0.11409746117059805,-0.11027801672615359,0.1179169056150425,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,dominant_failure_rate,-0.02847222222222222,0.09659095055125537,-0.1250631727734776,0.06811872832903315,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,safety_violation_rate,-0.0065972222222222205,0.05620663795043569,-0.06280386017265792,0.04960941572821347,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,intervention_cost,-0.007953417218055557,0.0066022478842771215,-0.01455566510233268,-0.0013511693337784356,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,unnecessary_intervention_rate,-0.03715277777777778,0.08191865060142302,-0.11907142837920079,0.04476587282364524,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,planning_regret_to_oracle,-0.010953281401307965,0.03026558537207154,-0.041218866773379506,0.019312303970763577,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_retrieval_failure_memory,robust_utility,0.052790679809455204,0.2319936992152813,-0.1792030194058261,0.2847843790247365,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,dominant_failure_accuracy,0.06284722222222222,0.14691332964530188,-0.08406610742307966,0.2097605518675241,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,top2_failure_recall,0.025347222222222222,0.09500760305020686,-0.06966038082798465,0.12035482527242908,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,calibration_error,-0.020647105098096113,0.13301304994066168,-0.1536601550387578,0.11236594484256557,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,early_warning_lead_time,0.07017202777777778,0.017287087707539957,0.05288494007023783,0.08745911548531773,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,cross_morphology_generalization_gap,-0.003317333333333339,0.0,-0.003317333333333339,-0.003317333333333339,0,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,morphology_shift_detection,0.011725115834592532,0.007410823065745417,0.004314292768847114,0.019135938900337948,9,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,failure_family_f1,0.058444907128438896,0.20214997291232537,-0.14370506578388648,0.26059488004076425,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,task_success,0.049305555555555575,0.08915479806400016,-0.039849242508444585,0.13846035361955572,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,dominant_failure_rate,-0.022222222222222223,0.06801924957508133,-0.09024147179730356,0.04579702735285911,2,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,safety_violation_rate,0.009722222222222222,0.05957874237687361,-0.04985652015465139,0.06930096459909584,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,intervention_cost,0.0008890021013888885,0.0053027502299284515,-0.004413748128539563,0.00619175233131734,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,unnecessary_intervention_rate,-0.022222222222222223,0.09965072792230781,-0.12187295014453003,0.07742850570008558,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,planning_regret_to_oracle,-0.01528781734656582,0.019674867949237305,-0.034962685295803125,0.004387050602671486,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_morphology_failure_transformer_prior,robust_utility,0.07792219801089957,0.15566750612531374,-0.07774530811441417,0.23358970413621333,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,dominant_failure_accuracy,0.04965277777777778,0.11623163684117063,-0.06657885906339285,0.16588441461894843,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,top2_failure_recall,0.07465277777777778,0.11626351059814484,-0.04161073282036706,0.19091628837592262,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,calibration_error,-0.08732803145538404,0.08501156601303012,-0.17233959746841415,-0.002316465442353921,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,early_warning_lead_time,0.1916849722222223,0.01855894964852071,0.1731260225737016,0.210243921870743,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,cross_morphology_generalization_gap,-0.0016586666666666694,0.0,-0.0016586666666666694,-0.0016586666666666694,0,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,morphology_shift_detection,1.8499274462188688e-05,0.009027242375746458,-0.009008743101284269,0.009045741650208647,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,failure_family_f1,0.05630381064408842,0.11864159306062157,-0.06233778241653315,0.17494540370470998,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,task_success,-0.01562499999999999,0.10434322126145391,-0.1199682212614539,0.08871822126145393,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,dominant_failure_rate,-0.02326388888888889,0.08054390893350927,-0.10380779782239816,0.05728002004462038,2,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,safety_violation_rate,0.030555555555555555,0.02086050491466888,0.009695050640886674,0.051416060470224435,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,intervention_cost,-0.007001284556944446,0.0070037078556796145,-0.01400499241262406,2.4232987351682084e-06,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,unnecessary_intervention_rate,-0.04930555555555556,0.11531038286482909,-0.16461593842038463,0.06600482730927353,4,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,planning_regret_to_oracle,0.003549016625436213,0.024049565573433004,-0.020500548947996793,0.027598582198869216,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,robust_utility,-0.018457511290399874,0.19397605220944017,-0.21243356349984005,0.1755185409190403,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,dominant_failure_accuracy,0.07083333333333333,0.08887961757204564,-0.01804628423871231,0.15971295090537896,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,top2_failure_recall,-0.010416666666666675,0.11994007312810553,-0.13035673979477222,0.10952340646143886,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,calibration_error,0.02770058444142496,0.0754934038044947,-0.047792819363069734,0.10319398824591966,8,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,early_warning_lead_time,0.05989566666666668,0.016234718037375535,0.043660948629291145,0.07613038470404221,10,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,cross_morphology_generalization_gap,-0.005805333333333329,0.0,-0.005805333333333329,-0.005805333333333329,0,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,morphology_shift_detection,0.015773798685883304,0.008751503481636747,0.007022295204246557,0.024525302167520052,9,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,failure_family_f1,0.08959592722092723,0.13203563175455754,-0.042439704533630315,0.22163155897548475,7,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,task_success,-0.034722222222222196,0.1127615729098476,-0.1474837951320698,0.07803935068762541,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,dominant_failure_rate,-0.009027777777777779,0.06346340201298484,-0.07249117979076261,0.05443562423520706,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,safety_violation_rate,0.014930555555555556,0.049701268301887286,-0.03477071274633173,0.06463182385744284,5,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,intervention_cost,-0.006495340970833334,0.006398479968925625,-0.012893820939758958,-9.68610019077094e-05,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,unnecessary_intervention_rate,-0.02673611111111111,0.08310367028341624,-0.10983978139452735,0.056367559172305126,3,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,planning_regret_to_oracle,-0.0012591491028307415,0.018742009885469698,-0.02000115898830044,0.017482860782638956,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,robust_utility,-0.028656954119560686,0.1513406295342715,-0.17999758365383217,0.12268367541471081,6,10,nominal_morphology
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,dominant_failure_accuracy,0.5791666666666666,0.07499709870931551,0.5041695679573511,0.6541637653759821,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,top2_failure_recall,0.4996527777777778,0.11758477928621279,0.382067998491565,0.6172375570639905,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,calibration_error,0.10769664487080724,0.08682835056148822,0.020868294309319024,0.19452499543229546,8,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,early_warning_lead_time,0.46133122222222234,0.014191773526827541,0.4471394486953948,0.4755229957490499,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,cross_morphology_generalization_gap,-0.11213866666666669,0.0,-0.11213866666666669,-0.11213866666666669,0,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,morphology_shift_detection,0.267023462502512,0.007699642464396173,0.2593238200381158,0.2747231049669082,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,failure_family_f1,0.4857039517654597,0.08481864280041643,0.40088530896504326,0.5705225945658762,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,task_success,0.12812500000000002,0.12486520243849708,0.003259797561502936,0.2529902024384971,7,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,dominant_failure_rate,-0.2534722222222222,0.14099166532585541,-0.3944638875480776,-0.1124805568963668,1,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,safety_violation_rate,-0.11666666666666667,0.11420002516461829,-0.23086669183128494,-0.0024666415020483806,2,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,intervention_cost,0.010074628922222223,0.003526544364238398,0.006548084557983825,0.01360117328646062,10,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,unnecessary_intervention_rate,-0.019791666666666666,0.0253232111878179,-0.045114877854484564,0.005531544521151233,2,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,planning_regret_to_oracle,-0.14502514053640983,0.043721258658783936,-0.18874639919519376,-0.1013038818776259,0,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,robust_utility,0.5569030393542445,0.3281623288590965,0.22874071049514794,0.8850653682133409,9,10,payload_shift
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,dominant_failure_accuracy,0.27708333333333335,0.13676288392598732,0.14032044940734603,0.4138462172593207,9,10,payload_shift
