stress_level,method,morphology,task,seed,task_success,dominant_failure_accuracy,dominant_failure_rate,safety_violation_rate,planning_regret_to_oracle
0.4,online_system_identification,differential_drive,payload_transport,5,0.785714,0.553571,0.160714,0.000000,0.115183
0.4,online_system_identification,differential_drive,payload_transport,6,0.803571,0.642857,0.107143,0.071429,0.096122
0.4,online_system_identification,differential_drive,gap_or_step_crossing,0,0.785714,0.500000,0.107143,0.017857,0.117025
0.4,online_system_identification,differential_drive,gap_or_step_crossing,1,0.857143,0.732143,0.107143,0.017857,0.083443
0.4,online_system_identification,differential_drive,gap_or_step_crossing,2,0.821429,0.660714,0.142857,0.017857,0.096394
0.4,online_system_identification,differential_drive,gap_or_step_crossing,3,0.660714,0.607143,0.214286,0.035714,0.131756
0.4,online_system_identification,differential_drive,gap_or_step_crossing,4,0.642857,0.535714,0.125000,0.053571,0.124867
0.4,online_system_identification,differential_drive,gap_or_step_crossing,5,0.767857,0.589286,0.125000,0.035714,0.119223
0.4,online_system_identification,differential_drive,gap_or_step_crossing,6,0.642857,0.589286,0.178571,0.071429,0.139050
0.4,online_system_identification,differential_drive,precision_contact_manipulation,0,0.678571,0.767857,0.071429,0.035714,0.117476
0.4,online_system_identification,differential_drive,precision_contact_manipulation,1,0.714286,0.625000,0.089286,0.017857,0.112606
0.4,online_system_identification,differential_drive,precision_contact_manipulation,2,0.803571,0.517857,0.089286,0.035714,0.100642
0.4,online_system_identification,differential_drive,precision_contact_manipulation,3,0.750000,0.642857,0.125000,0.017857,0.106361
0.4,online_system_identification,differential_drive,precision_contact_manipulation,4,0.696429,0.607143,0.160714,0.000000,0.115858
0.4,online_system_identification,differential_drive,precision_contact_manipulation,5,0.750000,0.660714,0.125000,0.053571,0.105151
0.4,online_system_identification,differential_drive,precision_contact_manipulation,6,0.767857,0.660714,0.071429,0.000000,0.092391
0.4,online_system_identification,differential_drive,disturbance_recovery,0,0.750000,0.589286,0.089286,0.000000,0.104740
0.4,online_system_identification,differential_drive,disturbance_recovery,1,0.767857,0.553571,0.160714,0.000000,0.112767
0.4,online_system_identification,differential_drive,disturbance_recovery,2,0.714286,0.589286,0.089286,0.035714,0.116782
0.4,online_system_identification,differential_drive,disturbance_recovery,3,0.732143,0.642857,0.160714,0.035714,0.116985
0.4,online_system_identification,differential_drive,disturbance_recovery,4,0.696429,0.660714,0.142857,0.071429,0.122857
0.4,online_system_identification,differential_drive,disturbance_recovery,5,0.660714,0.535714,0.214286,0.035714,0.129707
0.4,online_system_identification,differential_drive,disturbance_recovery,6,0.660714,0.535714,0.142857,0.053571,0.138077
0.4,online_system_identification,quadruped,tight_turn_navigation,0,0.696429,0.500000,0.178571,0.035714,0.134197
0.4,online_system_identification,quadruped,tight_turn_navigation,1,0.750000,0.517857,0.107143,0.071429,0.120058
0.4,online_system_identification,quadruped,tight_turn_navigation,2,0.714286,0.625000,0.125000,0.017857,0.106288
0.4,online_system_identification,quadruped,tight_turn_navigation,3,0.696429,0.607143,0.142857,0.071429,0.124024
0.4,online_system_identification,quadruped,tight_turn_navigation,4,0.839286,0.625000,0.107143,0.017857,0.095835
0.4,online_system_identification,quadruped,tight_turn_navigation,5,0.750000,0.625000,0.142857,0.035714,0.111087
0.4,online_system_identification,quadruped,tight_turn_navigation,6,0.785714,0.660714,0.089286,0.035714,0.105903
0.4,online_system_identification,quadruped,payload_transport,0,0.660714,0.553571,0.107143,0.053571,0.123087
0.4,online_system_identification,quadruped,payload_transport,1,0.785714,0.589286,0.107143,0.017857,0.092706
0.4,online_system_identification,quadruped,payload_transport,2,0.839286,0.571429,0.071429,0.017857,0.091640
0.4,online_system_identification,quadruped,payload_transport,3,0.732143,0.714286,0.107143,0.017857,0.099102
0.4,online_system_identification,quadruped,payload_transport,4,0.732143,0.535714,0.196429,0.053571,0.113937
0.4,online_system_identification,quadruped,payload_transport,5,0.714286,0.589286,0.178571,0.089286,0.134534
0.4,online_system_identification,quadruped,payload_transport,6,0.803571,0.589286,0.125000,0.053571,0.111438
0.4,online_system_identification,quadruped,gap_or_step_crossing,0,0.750000,0.660714,0.071429,0.053571,0.116395
0.4,online_system_identification,quadruped,gap_or_step_crossing,1,0.678571,0.553571,0.142857,0.035714,0.131784
0.4,online_system_identification,quadruped,gap_or_step_crossing,2,0.750000,0.607143,0.125000,0.071429,0.122404
0.4,online_system_identification,quadruped,gap_or_step_crossing,3,0.803571,0.589286,0.089286,0.017857,0.114412
0.4,online_system_identification,quadruped,gap_or_step_crossing,4,0.821429,0.464286,0.071429,0.053571,0.112530
0.4,online_system_identification,quadruped,gap_or_step_crossing,5,0.785714,0.625000,0.160714,0.017857,0.116642
0.4,online_system_identification,quadruped,gap_or_step_crossing,6,0.696429,0.678571,0.142857,0.035714,0.122128
0.4,online_system_identification,quadruped,precision_contact_manipulation,0,0.750000,0.589286,0.125000,0.053571,0.118725
0.4,online_system_identification,quadruped,precision_contact_manipulation,1,0.750000,0.571429,0.107143,0.071429,0.119269
0.4,online_system_identification,quadruped,precision_contact_manipulation,2,0.767857,0.678571,0.071429,0.035714,0.105138
0.4,online_system_identification,quadruped,precision_contact_manipulation,3,0.625000,0.500000,0.250000,0.035714,0.155892
0.4,online_system_identification,quadruped,precision_contact_manipulation,4,0.785714,0.553571,0.160714,0.035714,0.109345
0.4,online_system_identification,quadruped,precision_contact_manipulation,5,0.750000,0.571429,0.125000,0.035714,0.110790
0.4,online_system_identification,quadruped,precision_contact_manipulation,6,0.785714,0.589286,0.089286,0.089286,0.113069
0.4,online_system_identification,quadruped,disturbance_recovery,0,0.660714,0.625000,0.107143,0.053571,0.133724
0.4,online_system_identification,quadruped,disturbance_recovery,1,0.678571,0.517857,0.142857,0.035714,0.127517
0.4,online_system_identification,quadruped,disturbance_recovery,2,0.696429,0.696429,0.160714,0.089286,0.135144
0.4,online_system_identification,quadruped,disturbance_recovery,3,0.642857,0.517857,0.142857,0.089286,0.141815
0.4,online_system_identification,quadruped,disturbance_recovery,4,0.750000,0.553571,0.107143,0.035714,0.109439
0.4,online_system_identification,quadruped,disturbance_recovery,5,0.714286,0.535714,0.125000,0.053571,0.118013
0.4,online_system_identification,quadruped,disturbance_recovery,6,0.732143,0.642857,0.125000,0.000000,0.114211
0.4,online_system_identification,arm_gripper,tight_turn_navigation,0,0.678571,0.660714,0.160714,0.053571,0.120469
0.4,online_system_identification,arm_gripper,tight_turn_navigation,1,0.767857,0.625000,0.089286,0.071429,0.102537
0.4,online_system_identification,arm_gripper,tight_turn_navigation,2,0.767857,0.642857,0.125000,0.053571,0.109982
0.4,online_system_identification,arm_gripper,tight_turn_navigation,3,0.767857,0.517857,0.142857,0.071429,0.121916
0.4,online_system_identification,arm_gripper,tight_turn_navigation,4,0.767857,0.553571,0.107143,0.017857,0.100870
0.4,online_system_identification,arm_gripper,tight_turn_navigation,5,0.732143,0.500000,0.089286,0.107143,0.120076
0.4,online_system_identification,arm_gripper,tight_turn_navigation,6,0.785714,0.535714,0.142857,0.017857,0.110081
0.4,online_system_identification,arm_gripper,payload_transport,0,0.750000,0.625000,0.071429,0.053571,0.113453
0.4,online_system_identification,arm_gripper,payload_transport,1,0.642857,0.625000,0.160714,0.017857,0.131995
0.4,online_system_identification,arm_gripper,payload_transport,2,0.642857,0.607143,0.214286,0.071429,0.143657
0.4,online_system_identification,arm_gripper,payload_transport,3,0.767857,0.625000,0.107143,0.017857,0.105854
0.4,online_system_identification,arm_gripper,payload_transport,4,0.767857,0.589286,0.107143,0.017857,0.096187
0.4,online_system_identification,arm_gripper,payload_transport,5,0.750000,0.607143,0.089286,0.017857,0.102971
0.4,online_system_identification,arm_gripper,payload_transport,6,0.803571,0.642857,0.089286,0.035714,0.093364
0.4,online_system_identification,arm_gripper,gap_or_step_crossing,0,0.785714,0.589286,0.125000,0.035714,0.107192
0.4,online_system_identification,arm_gripper,gap_or_step_crossing,1,0.660714,0.607143,0.142857,0.053571,0.127510
0.4,online_system_identification,arm_gripper,gap_or_step_crossing,2,0.767857,0.482143,0.160714,0.053571,0.133771
0.4,online_system_identification,arm_gripper,gap_or_step_crossing,3,0.732143,0.642857,0.089286,0.089286,0.110679
0.4,online_system_identification,arm_gripper,gap_or_step_crossing,4,0.625000,0.660714,0.142857,0.035714,0.137728
0.4,online_system_identification,arm_gripper,gap_or_step_crossing,5,0.696429,0.625000,0.142857,0.053571,0.137484
0.4,online_system_identification,arm_gripper,gap_or_step_crossing,6,0.696429,0.607143,0.178571,0.071429,0.142982
0.4,online_system_identification,arm_gripper,precision_contact_manipulation,0,0.714286,0.535714,0.178571,0.053571,0.148048
0.4,online_system_identification,arm_gripper,precision_contact_manipulation,1,0.732143,0.660714,0.125000,0.089286,0.125232
0.4,online_system_identification,arm_gripper,precision_contact_manipulation,2,0.714286,0.589286,0.160714,0.053571,0.127779
0.4,online_system_identification,arm_gripper,precision_contact_manipulation,3,0.607143,0.517857,0.214286,0.035714,0.148637
0.4,online_system_identification,arm_gripper,precision_contact_manipulation,4,0.678571,0.535714,0.196429,0.053571,0.143323
0.4,online_system_identification,arm_gripper,precision_contact_manipulation,5,0.678571,0.571429,0.107143,0.035714,0.140508
0.4,online_system_identification,arm_gripper,precision_contact_manipulation,6,0.839286,0.678571,0.071429,0.053571,0.108327
0.4,online_system_identification,arm_gripper,disturbance_recovery,0,0.678571,0.553571,0.142857,0.071429,0.145205
0.4,online_system_identification,arm_gripper,disturbance_recovery,1,0.785714,0.589286,0.071429,0.035714,0.117789
0.4,online_system_identification,arm_gripper,disturbance_recovery,2,0.660714,0.642857,0.142857,0.035714,0.117348
0.4,online_system_identification,arm_gripper,disturbance_recovery,3,0.625000,0.517857,0.285714,0.071429,0.158301
0.4,online_system_identification,arm_gripper,disturbance_recovery,4,0.732143,0.535714,0.178571,0.071429,0.136314
0.4,online_system_identification,arm_gripper,disturbance_recovery,5,0.678571,0.517857,0.142857,0.071429,0.139273
0.4,online_system_identification,arm_gripper,disturbance_recovery,6,0.642857,0.464286,0.214286,0.053571,0.150889
0.4,online_system_identification,aerial_manipulator,tight_turn_navigation,0,0.821429,0.589286,0.089286,0.035714,0.095227
0.4,online_system_identification,aerial_manipulator,tight_turn_navigation,1,0.696429,0.571429,0.178571,0.089286,0.139006
0.4,online_system_identification,aerial_manipulator,tight_turn_navigation,2,0.696429,0.625000,0.107143,0.125000,0.125395
0.4,online_system_identification,aerial_manipulator,tight_turn_navigation,3,0.732143,0.696429,0.089286,0.053571,0.116176
0.4,online_system_identification,aerial_manipulator,tight_turn_navigation,4,0.821429,0.517857,0.107143,0.035714,0.106270
0.4,online_system_identification,aerial_manipulator,tight_turn_navigation,5,0.696429,0.553571,0.125000,0.089286,0.126143
0.4,online_system_identification,aerial_manipulator,tight_turn_navigation,6,0.660714,0.660714,0.125000,0.107143,0.129995
0.4,online_system_identification,aerial_manipulator,payload_transport,0,0.767857,0.553571,0.107143,0.125000,0.119734
0.4,online_system_identification,aerial_manipulator,payload_transport,1,0.589286,0.571429,0.196429,0.071429,0.163348
0.4,online_system_identification,aerial_manipulator,payload_transport,2,0.607143,0.553571,0.160714,0.142857,0.154787
0.4,online_system_identification,aerial_manipulator,payload_transport,3,0.589286,0.642857,0.214286,0.107143,0.156999
0.4,online_system_identification,aerial_manipulator,payload_transport,4,0.660714,0.642857,0.089286,0.035714,0.121135
0.4,online_system_identification,aerial_manipulator,payload_transport,5,0.750000,0.571429,0.107143,0.053571,0.124123
0.4,online_system_identification,aerial_manipulator,payload_transport,6,0.767857,0.589286,0.089286,0.089286,0.123777
0.4,online_system_identification,aerial_manipulator,gap_or_step_crossing,0,0.678571,0.535714,0.160714,0.017857,0.138648
0.4,online_system_identification,aerial_manipulator,gap_or_step_crossing,1,0.696429,0.410714,0.142857,0.107143,0.143234
0.4,online_system_identification,aerial_manipulator,gap_or_step_crossing,2,0.785714,0.607143,0.107143,0.017857,0.105485
0.4,online_system_identification,aerial_manipulator,gap_or_step_crossing,3,0.857143,0.571429,0.053571,0.125000,0.126288
0.4,online_system_identification,aerial_manipulator,gap_or_step_crossing,4,0.696429,0.607143,0.125000,0.053571,0.123410
0.4,online_system_identification,aerial_manipulator,gap_or_step_crossing,5,0.607143,0.642857,0.160714,0.089286,0.147597
0.4,online_system_identification,aerial_manipulator,gap_or_step_crossing,6,0.660714,0.607143,0.142857,0.035714,0.151000
0.4,online_system_identification,aerial_manipulator,precision_contact_manipulation,0,0.678571,0.696429,0.107143,0.053571,0.136840
0.4,online_system_identification,aerial_manipulator,precision_contact_manipulation,1,0.750000,0.553571,0.071429,0.107143,0.130610
0.4,online_system_identification,aerial_manipulator,precision_contact_manipulation,2,0.696429,0.660714,0.142857,0.071429,0.142438
0.4,online_system_identification,aerial_manipulator,precision_contact_manipulation,3,0.642857,0.625000,0.178571,0.125000,0.153308
0.4,online_system_identification,aerial_manipulator,precision_contact_manipulation,4,0.642857,0.446429,0.232143,0.071429,0.176917
0.4,online_system_identification,aerial_manipulator,precision_contact_manipulation,5,0.803571,0.607143,0.107143,0.071429,0.112396
0.4,online_system_identification,aerial_manipulator,precision_contact_manipulation,6,0.714286,0.732143,0.089286,0.053571,0.117845
0.4,online_system_identification,aerial_manipulator,disturbance_recovery,0,0.696429,0.607143,0.160714,0.053571,0.145336
0.4,online_system_identification,aerial_manipulator,disturbance_recovery,1,0.785714,0.625000,0.125000,0.071429,0.113751
0.4,online_system_identification,aerial_manipulator,disturbance_recovery,2,0.589286,0.642857,0.196429,0.053571,0.158512
0.4,online_system_identification,aerial_manipulator,disturbance_recovery,3,0.589286,0.535714,0.214286,0.071429,0.167058
0.4,online_system_identification,aerial_manipulator,disturbance_recovery,4,0.696429,0.500000,0.178571,0.071429,0.152246
0.4,online_system_identification,aerial_manipulator,disturbance_recovery,5,0.732143,0.607143,0.071429,0.035714,0.124956
0.4,online_system_identification,aerial_manipulator,disturbance_recovery,6,0.803571,0.517857,0.107143,0.053571,0.120595
0.4,online_system_identification,underwater_vehicle,tight_turn_navigation,0,0.767857,0.446429,0.214286,0.053571,0.143917
0.4,online_system_identification,underwater_vehicle,tight_turn_navigation,1,0.732143,0.571429,0.160714,0.035714,0.127996
0.4,online_system_identification,underwater_vehicle,tight_turn_navigation,2,0.821429,0.517857,0.107143,0.017857,0.103743
0.4,online_system_identification,underwater_vehicle,tight_turn_navigation,3,0.767857,0.553571,0.125000,0.053571,0.121233
0.4,online_system_identification,underwater_vehicle,tight_turn_navigation,4,0.785714,0.589286,0.089286,0.017857,0.096617
0.4,online_system_identification,underwater_vehicle,tight_turn_navigation,5,0.714286,0.678571,0.071429,0.035714,0.118732
0.4,online_system_identification,underwater_vehicle,tight_turn_navigation,6,0.803571,0.482143,0.107143,0.089286,0.116605
0.4,online_system_identification,underwater_vehicle,payload_transport,0,0.821429,0.589286,0.071429,0.017857,0.098580
0.4,online_system_identification,underwater_vehicle,payload_transport,1,0.732143,0.678571,0.089286,0.071429,0.116632
0.4,online_system_identification,underwater_vehicle,payload_transport,2,0.750000,0.607143,0.107143,0.053571,0.123823
0.4,online_system_identification,underwater_vehicle,payload_transport,3,0.678571,0.589286,0.125000,0.017857,0.120546
0.4,online_system_identification,underwater_vehicle,payload_transport,4,0.660714,0.589286,0.142857,0.071429,0.144260
0.4,online_system_identification,underwater_vehicle,payload_transport,5,0.607143,0.571429,0.178571,0.053571,0.134554
0.4,online_system_identification,underwater_vehicle,payload_transport,6,0.714286,0.678571,0.107143,0.053571,0.114446
0.4,online_system_identification,underwater_vehicle,gap_or_step_crossing,0,0.732143,0.535714,0.142857,0.053571,0.122908
0.4,online_system_identification,underwater_vehicle,gap_or_step_crossing,1,0.750000,0.517857,0.125000,0.107143,0.131785
0.4,online_system_identification,underwater_vehicle,gap_or_step_crossing,2,0.767857,0.607143,0.125000,0.089286,0.119549
0.4,online_system_identification,underwater_vehicle,gap_or_step_crossing,3,0.732143,0.589286,0.160714,0.053571,0.121245
0.4,online_system_identification,underwater_vehicle,gap_or_step_crossing,4,0.732143,0.750000,0.142857,0.089286,0.118634
0.4,online_system_identification,underwater_vehicle,gap_or_step_crossing,5,0.678571,0.517857,0.142857,0.035714,0.123778
0.4,online_system_identification,underwater_vehicle,gap_or_step_crossing,6,0.714286,0.660714,0.089286,0.107143,0.122776
0.4,online_system_identification,underwater_vehicle,precision_contact_manipulation,0,0.714286,0.660714,0.125000,0.071429,0.130232
0.4,online_system_identification,underwater_vehicle,precision_contact_manipulation,1,0.696429,0.571429,0.142857,0.089286,0.132419
0.4,online_system_identification,underwater_vehicle,precision_contact_manipulation,2,0.714286,0.642857,0.160714,0.000000,0.103057
0.4,online_system_identification,underwater_vehicle,precision_contact_manipulation,3,0.732143,0.571429,0.107143,0.017857,0.118813
0.4,online_system_identification,underwater_vehicle,precision_contact_manipulation,4,0.714286,0.571429,0.125000,0.053571,0.118441
0.4,online_system_identification,underwater_vehicle,precision_contact_manipulation,5,0.678571,0.660714,0.125000,0.107143,0.146983
0.4,online_system_identification,underwater_vehicle,precision_contact_manipulation,6,0.839286,0.696429,0.071429,0.089286,0.109778
0.4,online_system_identification,underwater_vehicle,disturbance_recovery,0,0.607143,0.517857,0.178571,0.089286,0.170883
0.4,online_system_identification,underwater_vehicle,disturbance_recovery,1,0.642857,0.553571,0.196429,0.107143,0.155371
0.4,online_system_identification,underwater_vehicle,disturbance_recovery,2,0.767857,0.553571,0.089286,0.035714,0.111384
0.4,online_system_identification,underwater_vehicle,disturbance_recovery,3,0.642857,0.607143,0.142857,0.071429,0.146827
0.4,online_system_identification,underwater_vehicle,disturbance_recovery,4,0.678571,0.660714,0.107143,0.053571,0.123526
0.4,online_system_identification,underwater_vehicle,disturbance_recovery,5,0.785714,0.607143,0.125000,0.053571,0.123716
0.4,online_system_identification,underwater_vehicle,disturbance_recovery,6,0.678571,0.464286,0.178571,0.089286,0.151352
0.4,red_team_failure_retrieval,differential_drive,tight_turn_navigation,0,0.660714,0.660714,0.178571,0.000000,0.125616
0.4,red_team_failure_retrieval,differential_drive,tight_turn_navigation,1,0.732143,0.500000,0.107143,0.017857,0.118585
0.4,red_team_failure_retrieval,differential_drive,tight_turn_navigation,2,0.660714,0.642857,0.107143,0.053571,0.135366
0.4,red_team_failure_retrieval,differential_drive,tight_turn_navigation,3,0.642857,0.660714,0.125000,0.125000,0.147927
0.4,red_team_failure_retrieval,differential_drive,tight_turn_navigation,4,0.750000,0.535714,0.142857,0.089286,0.126594
0.4,red_team_failure_retrieval,differential_drive,tight_turn_navigation,5,0.732143,0.750000,0.107143,0.053571,0.117045
0.4,red_team_failure_retrieval,differential_drive,tight_turn_navigation,6,0.642857,0.660714,0.107143,0.035714,0.125550
0.4,red_team_failure_retrieval,differential_drive,payload_transport,0,0.660714,0.660714,0.125000,0.053571,0.123447
0.4,red_team_failure_retrieval,differential_drive,payload_transport,1,0.678571,0.696429,0.107143,0.035714,0.124961
0.4,red_team_failure_retrieval,differential_drive,payload_transport,2,0.678571,0.589286,0.160714,0.035714,0.132821
0.4,red_team_failure_retrieval,differential_drive,payload_transport,3,0.571429,0.535714,0.178571,0.107143,0.158474
0.4,red_team_failure_retrieval,differential_drive,payload_transport,4,0.696429,0.571429,0.142857,0.035714,0.138718
0.4,red_team_failure_retrieval,differential_drive,payload_transport,5,0.767857,0.767857,0.035714,0.017857,0.090811
0.4,red_team_failure_retrieval,differential_drive,payload_transport,6,0.714286,0.553571,0.196429,0.035714,0.136843
0.4,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,0,0.803571,0.642857,0.053571,0.017857,0.107628
0.4,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,1,0.767857,0.625000,0.125000,0.035714,0.120528
0.4,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,2,0.732143,0.517857,0.125000,0.000000,0.131995
0.4,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,3,0.642857,0.553571,0.214286,0.035714,0.154340
0.4,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,4,0.625000,0.464286,0.250000,0.035714,0.166276
0.4,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,5,0.732143,0.535714,0.125000,0.017857,0.129137
0.4,red_team_failure_retrieval,differential_drive,gap_or_step_crossing,6,0.732143,0.678571,0.089286,0.053571,0.107098
0.4,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,0,0.767857,0.517857,0.107143,0.053571,0.119108
0.4,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,1,0.696429,0.714286,0.071429,0.000000,0.114386
0.4,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,2,0.732143,0.767857,0.089286,0.035714,0.107780
0.4,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,3,0.660714,0.482143,0.250000,0.035714,0.158296
0.4,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,4,0.678571,0.607143,0.160714,0.053571,0.142735
0.4,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,5,0.660714,0.660714,0.160714,0.053571,0.140882
0.4,red_team_failure_retrieval,differential_drive,precision_contact_manipulation,6,0.660714,0.642857,0.125000,0.071429,0.123131
0.4,red_team_failure_retrieval,differential_drive,disturbance_recovery,0,0.750000,0.500000,0.160714,0.035714,0.126915
0.4,red_team_failure_retrieval,differential_drive,disturbance_recovery,1,0.732143,0.625000,0.125000,0.017857,0.124376
0.4,red_team_failure_retrieval,differential_drive,disturbance_recovery,2,0.696429,0.642857,0.071429,0.035714,0.128561
0.4,red_team_failure_retrieval,differential_drive,disturbance_recovery,3,0.607143,0.535714,0.178571,0.053571,0.140422
0.4,red_team_failure_retrieval,differential_drive,disturbance_recovery,4,0.696429,0.625000,0.160714,0.071429,0.135522
0.4,red_team_failure_retrieval,differential_drive,disturbance_recovery,5,0.696429,0.678571,0.071429,0.071429,0.126273
0.4,red_team_failure_retrieval,differential_drive,disturbance_recovery,6,0.625000,0.589286,0.178571,0.053571,0.152602
0.4,red_team_failure_retrieval,quadruped,tight_turn_navigation,0,0.767857,0.732143,0.071429,0.071429,0.115600
0.4,red_team_failure_retrieval,quadruped,tight_turn_navigation,1,0.714286,0.642857,0.142857,0.017857,0.120431
0.4,red_team_failure_retrieval,quadruped,tight_turn_navigation,2,0.607143,0.607143,0.160714,0.107143,0.157687
0.4,red_team_failure_retrieval,quadruped,tight_turn_navigation,3,0.696429,0.642857,0.107143,0.053571,0.126579
0.4,red_team_failure_retrieval,quadruped,tight_turn_navigation,4,0.767857,0.553571,0.089286,0.017857,0.115331
0.4,red_team_failure_retrieval,quadruped,tight_turn_navigation,5,0.678571,0.625000,0.142857,0.107143,0.141029
0.4,red_team_failure_retrieval,quadruped,tight_turn_navigation,6,0.678571,0.571429,0.142857,0.142857,0.151797
0.4,red_team_failure_retrieval,quadruped,payload_transport,0,0.678571,0.660714,0.125000,0.053571,0.127308
0.4,red_team_failure_retrieval,quadruped,payload_transport,1,0.714286,0.714286,0.053571,0.071429,0.115977
0.4,red_team_failure_retrieval,quadruped,payload_transport,2,0.625000,0.553571,0.196429,0.071429,0.153738
0.4,red_team_failure_retrieval,quadruped,payload_transport,3,0.714286,0.678571,0.125000,0.035714,0.125963
0.4,red_team_failure_retrieval,quadruped,payload_transport,4,0.678571,0.696429,0.053571,0.053571,0.121326
0.4,red_team_failure_retrieval,quadruped,payload_transport,5,0.696429,0.660714,0.125000,0.017857,0.122359
0.4,red_team_failure_retrieval,quadruped,payload_transport,6,0.678571,0.500000,0.178571,0.107143,0.146972
0.4,red_team_failure_retrieval,quadruped,gap_or_step_crossing,0,0.714286,0.607143,0.125000,0.089286,0.134153
0.4,red_team_failure_retrieval,quadruped,gap_or_step_crossing,1,0.750000,0.535714,0.125000,0.089286,0.138974
0.4,red_team_failure_retrieval,quadruped,gap_or_step_crossing,2,0.607143,0.625000,0.196429,0.071429,0.160260
0.4,red_team_failure_retrieval,quadruped,gap_or_step_crossing,3,0.714286,0.660714,0.071429,0.035714,0.120118
0.4,red_team_failure_retrieval,quadruped,gap_or_step_crossing,4,0.678571,0.535714,0.160714,0.035714,0.143247
0.4,red_team_failure_retrieval,quadruped,gap_or_step_crossing,5,0.660714,0.571429,0.196429,0.107143,0.153508
0.4,red_team_failure_retrieval,quadruped,gap_or_step_crossing,6,0.714286,0.750000,0.089286,0.089286,0.122784
0.4,red_team_failure_retrieval,quadruped,precision_contact_manipulation,0,0.785714,0.625000,0.107143,0.035714,0.125919
0.4,red_team_failure_retrieval,quadruped,precision_contact_manipulation,1,0.696429,0.607143,0.142857,0.089286,0.155206
0.4,red_team_failure_retrieval,quadruped,precision_contact_manipulation,2,0.642857,0.535714,0.196429,0.125000,0.167585
0.4,red_team_failure_retrieval,quadruped,precision_contact_manipulation,3,0.714286,0.535714,0.142857,0.053571,0.145516
0.4,red_team_failure_retrieval,quadruped,precision_contact_manipulation,4,0.625000,0.660714,0.125000,0.142857,0.172906
0.4,red_team_failure_retrieval,quadruped,precision_contact_manipulation,5,0.625000,0.517857,0.250000,0.053571,0.162722
0.4,red_team_failure_retrieval,quadruped,precision_contact_manipulation,6,0.625000,0.642857,0.107143,0.089286,0.129934
0.4,red_team_failure_retrieval,quadruped,disturbance_recovery,0,0.642857,0.535714,0.214286,0.017857,0.160625
0.4,red_team_failure_retrieval,quadruped,disturbance_recovery,1,0.714286,0.553571,0.053571,0.089286,0.134990
0.4,red_team_failure_retrieval,quadruped,disturbance_recovery,2,0.678571,0.535714,0.178571,0.071429,0.154553
0.4,red_team_failure_retrieval,quadruped,disturbance_recovery,3,0.714286,0.589286,0.142857,0.071429,0.145915
0.4,red_team_failure_retrieval,quadruped,disturbance_recovery,4,0.714286,0.607143,0.125000,0.035714,0.137794
0.4,red_team_failure_retrieval,quadruped,disturbance_recovery,5,0.678571,0.500000,0.142857,0.053571,0.156307
0.4,red_team_failure_retrieval,quadruped,disturbance_recovery,6,0.803571,0.625000,0.089286,0.053571,0.117774
0.4,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,0,0.660714,0.589286,0.142857,0.017857,0.119969
0.4,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,1,0.714286,0.571429,0.089286,0.071429,0.140515
0.4,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,2,0.732143,0.571429,0.178571,0.071429,0.127664
0.4,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,3,0.732143,0.625000,0.125000,0.107143,0.136924
0.4,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,4,0.642857,0.517857,0.196429,0.071429,0.147668
0.4,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,5,0.696429,0.607143,0.089286,0.089286,0.125209
0.4,red_team_failure_retrieval,arm_gripper,tight_turn_navigation,6,0.767857,0.589286,0.142857,0.035714,0.122438
0.4,red_team_failure_retrieval,arm_gripper,payload_transport,0,0.660714,0.678571,0.142857,0.071429,0.154684
0.4,red_team_failure_retrieval,arm_gripper,payload_transport,1,0.642857,0.625000,0.196429,0.053571,0.151741
0.4,red_team_failure_retrieval,arm_gripper,payload_transport,2,0.714286,0.750000,0.125000,0.071429,0.126651
0.4,red_team_failure_retrieval,arm_gripper,payload_transport,3,0.642857,0.589286,0.160714,0.071429,0.149293
0.4,red_team_failure_retrieval,arm_gripper,payload_transport,4,0.714286,0.464286,0.160714,0.053571,0.135705
0.4,red_team_failure_retrieval,arm_gripper,payload_transport,5,0.714286,0.517857,0.107143,0.071429,0.141458
0.4,red_team_failure_retrieval,arm_gripper,payload_transport,6,0.607143,0.607143,0.142857,0.071429,0.148404
0.4,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,0,0.660714,0.535714,0.196429,0.089286,0.162928
0.4,red_team_failure_retrieval,arm_gripper,gap_or_step_crossing,1,0.678571,0.714286,0.142857,0.035714,0.138650
